Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
061,17,077,67522,00000,00000,Sand Ridge township
061,17,077,70408,00000,00000,Somerset township
061,17,077,77538,00000,00000,Vergennes township
061,17,079,17653,00000,00000,Crooked Creek township
061,17,079,27390,00000,00000,Fox township
061,17,079,30887,00000,00000,Grandville township
061,17,079,31888,00000,00000,Grove township
061,17,079,36659,00000,00000,Hunt City township
061,17,079,54001,00000,00000,North Muddy township
061,17,079,66803,00000,00000,Ste. Marie township
061,17,079,70200,00000,00000,Smallwood township
061,17,079,71084,00000,00000,South Muddy township
061,17,079,78357,00000,00000,Wade township
061,17,079,82023,00000,00000,Willow Hill township
061,17,081,03428,00000,00000,Bald Hill township
061,17,081,06496,00000,00000,Blissville township
061,17,081,11670,00000,00000,Casner township
061,17,081,20227,00000,00000,Dodds township
061,17,081,23334,00000,00000,Elk Prairie township
061,17,081,25648,00000,00000,Farrington township
061,17,081,25986,00000,00000,Field township
061,17,081,30731,00000,00000,Grand Prairie township
061,17,081,45512,00000,00000,McClellan township
061,17,081,50348,00000,00000,Moores Prairie township
061,17,081,51193,00000,00000,Mount Vernon township
061,17,081,58564,00000,00000,Pendleton township
061,17,081,65377,00000,00000,Rome township
061,17,081,69511,00000,00000,Shiloh township
061,17,081,72039,00000,00000,Spring Garden township
061,17,081,79514,00000,00000,Webber township
061,17,083,23789,00000,00000,Elsah township
061,17,083,24231,00000,00000,English township
061,17,083,25973,00000,00000,Fidelity township
061,17,083,38401,00000,00000,Jersey township
061,17,083,49672,00000,00000,Mississippi township
061,17,083,56952,00000,00000,Otter Creek township
061,17,083,59598,00000,00000,Piasa township
061,17,083,62354,00000,00000,Quarry township
061,17,083,63745,00000,00000,Richwood township
061,17,083,65689,00000,00000,Rosedale township
061,17,083,66482,00000,00000,Ruyle township
061,17,085,01686,00000,00000,Apple River township
061,17,085,05495,00000,00000,Berreman township
061,17,085,16639,00000,00000,Council Hill township
061,17,085,19551,00000,00000,Derinda township
061,17,085,21202,00000,00000,Dunleith township
061,17,085,21813,00000,00000,East Galena township
061,17,085,23178,00000,00000,Elizabeth township
061,17,085,31979,00000,00000,Guilford township
061,17,085,32720,00000,00000,Hanover township
061,17,085,48372,00000,00000,Menominee township
061,17,085,53208,00000,00000,Nora township
061,17,085,60664,00000,00000,Pleasant Valley township
061,17,085,62926,00000,00000,Rawlins township
061,17,085,63472,00000,00000,Rice township
061,17,085,66326,00000,00000,Rush township
061,17,085,67938,00000,00000,Scales Mound township
061,17,085,72793,00000,00000,Stockton township
061,17,085,75146,00000,00000,Thompson township
061,17,085,78084,00000,00000,Vinegar Hill township
061,17,085,78799,00000,00000,Wards Grove township
061,17,085,78864,00000,00000,Warren township
061,17,085,80359,00000,00000,West Galena township
061,17,085,82907,00000,00000,Woodbine township
061,17,089,03025,00000,00000,Aurora township
061,17,089,04091,00000,00000,Batavia township
061,17,089,05989,00000,00000,Big Rock township
061,17,089,06262,00000,00000,Blackberry township
061,17,089,09772,00000,00000,Burlington township
061,17,089,10903,00000,00000,Campton township
061,17,089,21046,00000,00000,Dundee township
061,17,089,23087,00000,00000,Elgin township
061,17,089,28885,00000,00000,Geneva township
061,17,089,32538,00000,00000,Hampshire township
061,17,089,38908,00000,00000,Kaneville township
061,17,089,60365,00000,00000,Plato township
061,17,089,66430,00000,00000,Rutland township
061,17,089,66716,00000,00000,St. Charles township
061,17,089,73404,00000,00000,Sugar Grove township
061,17,089,78188,00000,00000,Virgil township
061,17,091,02245,00000,00000,Aroma township
061,17,091,07484,00000,00000,Bourbonnais township
061,17,091,24465,00000,00000,Essex township
061,17,091,28456,00000,00000,Ganeer township
061,17,091,38947,00000,00000,Kankakee township
061,17,091,43497,00000,00000,Limestone township
061,17,091,46513,00000,00000,Manteno township
061,17,091,49906,00000,00000,Momence township
061,17,091,54352,00000,00000,Norton township
061,17,091,57017,00000,00000,Otto township
061,17,091,58538,00000,00000,Pembroke township
061,17,091,59819,00000,00000,Pilot township
061,17,091,65195,00000,00000,Rockville township
061,17,091,66651,00000,00000,St. Anne township
061,17,091,67262,00000,00000,Salina township
061,17,091,73690,00000,00000,Sumner township
061,17,091,83856,00000,00000,Yellowhead township
061,17,093,05872,00000,00000,Big Grove township
061,17,093,08368,00000,00000,Bristol township
061,17,093,27416,00000,00000,Fox township
061,17,093,39454,00000,00000,Kendall township
061,17,093,43913,00000,00000,Lisbon township
061,17,093,44043,00000,00000,Little Rock township
061,17,093,51531,00000,00000,Na-Au-Say township
061,17,093,56900,00000,00000,Oswego township
061,17,093,68757,00000,00000,Seward township
061,17,095,11891,00000,00000,Cedar township
061,17,095,13217,00000,00000,Chestnut township
061,17,095,16275,00000,00000,Copley township
061,17,095,22879,00000,00000,Elba township
061,17,095,28339,00000,00000,Galesburg township
061,17,095,28352,00000,00000,Galesburg City township
061,17,095,33552,00000,00000,Haw Creek township
061,17,095,34020,00000,00000,Henderson township
061,17,095,37361,00000,00000,Indian Point township
061,17,095,40403,00000,00000,Knox township
061,17,095,45330,00000,00000,Lynn township
061,17,095,46708,00000,00000,Maquon township
061,17,095,56172,00000,00000,Ontario township
061,17,095,56315,00000,00000,Orange township
061,17,095,59221,00000,00000,Persifer township
061,17,095,64161,00000,00000,Rio township
061,17,095,67223,00000,00000,Salem township
061,17,095,71435,00000,00000,Sparta township
061,17,095,76303,00000,00000,Truro township
061,17,095,77824,00000,00000,Victoria township
061,17,095,78565,00000,00000,Walnut Grove township
061,17,097,01608,00000,00000,Antioch township
061,17,097,03220,00000,00000,Avon township
061,17,097,05326,00000,00000,Benton township
061,17,097,18004,00000,00000,Cuba township
061,17,097,22853,00000,00000,Ela township
061,17,097,27923,00000,00000,Fremont township
061,17,097,30952,00000,00000,Grant township
061,17,097,41599,00000,00000,Lake Villa township
061,17,097,43263,00000,00000,Libertyville township
061,17,097,50364,00000,00000,Moraine township
061,17,097,52753,00000,00000,Newport township
061,17,097,69485,00000,00000,Shields township
061,17,097,77668,00000,00000,Vernon township
061,17,097,78877,00000,00000,Warren township
061,17,097,79280,00000,00000,Wauconda township
061,17,097,79306,00000,00000,Waukegan township
061,17,097,80112,00000,00000,West Deerfield township
061,17,097,84233,00000,00000,Zion township
061,17,099,00204,00000,00000,Adams township
061,17,099,00763,00000,00000,Allen township
061,17,099,08583,00000,00000,Brookfield township
061,17,099,09057,00000,00000,Bruce township
061,17,099,18784,00000,00000,Dayton township
061,17,099,19096,00000,00000,Deer Park township
061,17,099,19980,00000,00000,Dimmick township
061,17,099,21436,00000,00000,Eagle township
061,17,099,21527,00000,00000,Earl township
061,17,099,22424,00000,00000,Eden township
061,17,099,25284,00000,00000,Fall River township
061,17,099,25583,00000,00000,Farm Ridge township
061,17,099,27845,00000,00000,Freedom township
061,17,099,30744,00000,00000,Grand Rapids township
061,17,099,31914,00000,00000,Groveland township
061,17,099,36100,00000,00000,Hope township
061,17,099,42197,00000,00000,LaSalle township
061,17,099,46448,00000,00000,Manlius township
061,17,099,48346,00000,00000,Mendota township
061,17,099,48463,00000,00000,Meriden township
061,17,099,49204,00000,00000,Miller township
061,17,099,49646,00000,00000,Mission township
061,17,099,54248,00000,00000,Northville township
061,17,099,56224,00000,00000,Ophir township
061,17,099,56731,00000,00000,Osage township
061,17,099,56939,00000,00000,Ottawa township
061,17,099,56965,00000,00000,Otter Creek township
061,17,099,59247,00000,00000,Peru township
061,17,099,63576,00000,00000,Richland township
061,17,099,66456,00000,00000,Rutland township
061,17,099,68692,00000,00000,Serena township
061,17,099,71110,00000,00000,South Ottawa township
061,17,099,76238,00000,00000,Troy Grove township
061,17,099,77096,00000,00000,Utica township
061,17,099,77623,00000,00000,Vermillion township
061,17,099,78487,00000,00000,Wallace township
061,17,099,78682,00000,00000,Waltham township
061,17,101,00906,00000,00000,Allison township
061,17,101,07198,00000,00000,Bond township
061,17,101,08199,00000,00000,Bridgeport township
061,17,101,14299,00000,00000,Christy township
061,17,101,19395,00000,00000,Denison township
061,17,101,42379,00000,00000,Lawrence township
061,17,101,45200,00000,00000,Lukin township
061,17,101,59377,00000,00000,Petty township
061,17,101,66378,00000,00000,Russell township
061,17,103,01101,00000,00000,Alto township
061,17,103,01283,00000,00000,Amboy township
061,17,103,02596,00000,00000,Ashton township
061,17,103,07679,00000,00000,Bradford township
061,17,103,08654,00000,00000,Brooklyn township
061,17,103,20175,00000,00000,Dixon township
061,17,103,21865,00000,00000,East Grove township
061,17,103,27695,00000,00000,Franklin Grove township
061,17,103,32447,00000,00000,Hamilton township
061,17,103,32980,00000,00000,Harmon township
061,17,103,42613,00000,00000,Lee Center township
061,17,103,46890,00000,00000,Marion township
061,17,103,47644,00000,00000,May township
061,17,103,51557,00000,00000,Nachusa township
061,17,103,51960,00000,00000,Nelson township
061,17,103,57316,00000,00000,Palmyra township
061,17,103,63407,00000,00000,Reynolds township
061,17,103,70694,00000,00000,South Dixon township
061,17,103,73300,00000,00000,Sublette township
061,17,103,78110,00000,00000,Viola township
061,17,103,81971,00000,00000,Willow Creek township
061,17,103,83674,00000,00000,Wyoming township
061,17,105,01348,00000,00000,Amity township
061,17,105,03194,00000,00000,Avoca township
061,17,105,04780,00000,00000,Belle Prairie township
061,17,105,08888,00000,00000,Broughton township
061,17,105,12606,00000,00000,Charlotte township
061,17,105,12723,00000,00000,Chatsworth township
061,17,105,21371,00000,00000,Dwight township
061,17,105,24309,00000,00000,Eppards Point township
061,17,105,24426,00000,00000,Esmen township
061,17,105,25700,00000,00000,Fayette township
061,17,105,27039,00000,00000,Forrest township
061,17,105,29106,00000,00000,Germanville township
061,17,105,37244,00000,00000,Indian Grove township
061,17,105,44589,00000,00000,Long Point township
061,17,105,51895,00000,00000,Nebraska township
061,17,105,52077,00000,00000,Nevada township
061,17,105,52883,00000,00000,Newtown township
061,17,105,55184,00000,00000,Odell township
061,17,105,57056,00000,00000,Owego township
061,17,105,59780,00000,00000,Pike township
061,17,105,60612,00000,00000,Pleasant Ridge township
061,17,105,61028,00000,00000,Pontiac township
061,17,105,63017,00000,00000,Reading township
061,17,105,65520,00000,00000,Rooks Creek township
061,17,105,65988,00000,00000,Round Grove township
061,17,105,67808,00000,00000,Saunemin township
061,17,105,73482,00000,00000,Sullivan township
061,17,105,73781,00000,00000,Sunbury township
061,17,105,76680,00000,00000,Union township
061,17,105,78409,00000,00000,Waldo township
061,17,107,00360,00000,00000,Aetna township
061,17,107,02765,00000,00000,Atlanta township
061,17,107,08485,00000,00000,Broadwell township
061,17,107,13126,00000,00000,Chester township
061,17,107,16496,00000,00000,Corwin township
061,17,107,21982,00000,00000,East Lincoln township
061,17,107,23282,00000,00000,Elkhart township
061,17,107,24049,00000,00000,Eminence township
061,17,107,36789,00000,00000,Hurlbut township
061,17,107,40624,00000,00000,Laenna township
061,17,107,41144,00000,00000,Lake Fork township
061,17,107,51141,00000,00000,Mount Pulaski township
061,17,107,56289,00000,00000,Oran township
061,17,107,56705,00000,00000,Orvil township
061,17,107,61574,00000,00000,Prairie Creek township
061,17,107,69290,00000,00000,Sheridan township
061,17,107,80593,00000,00000,West Lincoln township
061,17,109,05638,00000,00000,Bethel township
061,17,109,06483,00000,00000,Blandinsville township
061,17,109,10123,00000,00000,Bushnell township
061,17,109,12333,00000,00000,Chalmers township
061,17,109,15391,00000,00000,Colchester township
061,17,109,22996,00000,00000,Eldorado township
061,17,109,24101,00000,00000,Emmet township
061,17,109,35333,00000,00000,Hire township
061,17,109,37452,00000,00000,Industry township
061,17,109,41820,00000,00000,Lamoine township
061,17,109,45902,00000,00000,Macomb township
061,17,109,45915,00000,00000,Macomb City township
061,17,109,50738,00000,00000,Mound township
061,17,109,52792,00000,00000,New Salem township
061,17,109,61561,00000,00000,Prairie City township
061,17,109,68211,00000,00000,Sciota township
061,17,109,68250,00000,00000,Scotland township
061,17,109,74678,00000,00000,Tennessee township
061,17,109,78591,00000,00000,Walnut Grove township
061,17,111,00607,00000,00000,Alden township
061,17,111,00698,00000,00000,Algonquin township
061,17,111,10032,00000,00000,Burton township
061,17,111,12892,00000,00000,Chemung township
061,17,111,16314,00000,00000,Coral township
061,17,111,20396,00000,00000,Dorr township
061,17,111,21111,00000,00000,Dunham township
061,17,111,30666,00000,00000,Grafton township
061,17,111,31680,00000,00000,Greenwood township
061,17,111,33305,00000,00000,Hartland township
061,17,111,33864,00000,00000,Hebron township
061,17,111,45707,00000,00000,McHenry township
061,17,111,46799,00000,00000,Marengo township
061,17,111,54495,00000,00000,Nunda township
061,17,111,63654,00000,00000,Richmond township
061,17,111,64096,00000,00000,Riley township
061,17,111,68653,00000,00000,Seneca township
061,17,113,00893,00000,00000,Allin township
061,17,113,01374,00000,00000,Anchor township
061,17,113,02369,00000,00000,Arrowsmith township
061,17,113,04910,00000,00000,Bellflower township
061,17,113,06626,00000,00000,Bloomington township
061,17,113,06639,00000,00000,Bloomington City township
061,17,113,06743,00000,00000,Blue Mound township
061,17,113,12905,00000,00000,Cheney's Grove township
061,17,113,12944,00000,00000,Chenoa township
061,17,113,17705,00000,00000,Cropsey township
061,17,113,18381,00000,00000,Dale township
061,17,113,18550,00000,00000,Danvers township
061,17,113,18732,00000,00000,Dawson township
061,17,113,20656,00000,00000,Downs township
061,17,113,20838,00000,00000,Dry Grove township
061,17,113,24140,00000,00000,Empire township
061,17,113,28209,00000,00000,Funks Grove township
061,17,113,31745,00000,00000,Gridley township
061,17,113,36451,00000,00000,Hudson township
061,17,113,42353,00000,00000,Lawndale township
061,17,113,43107,00000,00000,Lexington township
061,17,113,47215,00000,00000,Martin township
061,17,113,49971,00000,00000,Money Creek township
061,17,113,50972,00000,00000,Mount Hope township
061,17,113,53247,00000,00000,Normal township
061,17,113,55782,00000,00000,Old Town township
061,17,113,62692,00000,00000,Randolph township
061,17,113,75835,00000,00000,Towanda township
061,17,113,79904,00000,00000,West township
061,17,113,81321,00000,00000,White Oak township
061,17,113,83804,00000,00000,Yates township
061,17,115,03051,00000,00000,Austin township
061,17,115,06769,00000,00000,Blue Mound township
061,17,115,18836,00000,00000,Decatur township
061,17,115,27988,00000,00000,Friends Creek township
061,17,115,33240,00000,00000,Harristown township
061,17,115,34527,00000,00000,Hickory Point township
061,17,115,37023,00000,00000,Illini township
061,17,115,44511,00000,00000,Long Creek township
061,17,115,47085,00000,00000,Maroa township
061,17,115,51219,00000,00000,Mount Zion township
061,17,115,52974,00000,00000,Niantic township
061,17,115,54859,00000,00000,Oakley township
061,17,115,60677,00000,00000,Pleasant View township
061,17,115,70967,00000,00000,South Macon township
061,17,115,71357,00000,00000,South Wheatland township
061,17,115,81464,00000,00000,Whitmore township
061,17,117,03792,00000,00000,Barr township
061,17,117,06067,00000,00000,Bird township
061,17,117,08277,00000,00000,Brighton township
061,17,117,09135,00000,00000,Brushy Mound township
061,17,117,09590,00000,00000,Bunker Hill township
061,17,117,10357,00000,00000,Cahokia township
061,17,117,11209,00000,00000,Carlinville township
061,17,117,13178,00000,00000,Chesterfield township
061,17,117,20383,00000,00000,Dorchester township
061,17,117,29249,00000,00000,Gillespie township
061,17,117,29405,00000,00000,Girard township
061,17,117,35242,00000,00000,Hillyard township
061,17,117,35996,00000,00000,Honey Point township
061,17,117,51037,00000,00000,Mount Olive township
061,17,117,53052,00000,00000,Nilwood township
061,17,117,54040,00000,00000,North Otter township
061,17,117,54053,00000,00000,North Palmyra township
061,17,117,60924,00000,00000,Polk township
061,17,117,68419,00000,00000,Scottville township
061,17,117,69121,00000,00000,Shaws Point township
061,17,117,69576,00000,00000,Shipman township
061,17,117,71123,00000,00000,South Otter township
061,17,117,71136,00000,00000,South Palmyra township
061,17,117,72416,00000,00000,Staunton township
061,17,117,78162,00000,00000,Virden township
061,17,117,80229,00000,00000,Western Mound township
061,17,119,00750,00000,00000,Alhambra township
061,17,119,01127,00000,00000,Alton township
061,17,119,14260,00000,00000,Chouteau township
061,17,119,15612,00000,00000,Collinsville township
061,17,119,22710,00000,00000,Edwardsville township
061,17,119,27130,00000,00000,Fort Russell township
061,17,119,27182,00000,00000,Foster township
061,17,119,30107,00000,00000,Godfrey township
061,17,119,30939,00000,00000,Granite City township
061,17,119,32421,00000,00000,Hamel township
061,17,119,33981,00000,00000,Helvetia township
061,17,119,38245,00000,00000,Jarvis township
061,17,119,42652,00000,00000,Leef township
061,17,119,46877,00000,00000,Marine township
061,17,119,50465,00000,00000,Moro township
061,17,119,51583,00000,00000,Nameoki township
061,17,119,52428,00000,00000,New Douglas township
061,17,119,55834,00000,00000,Olive township
061,17,119,56068,00000,00000,Omphghent township
061,17,119,60014,00000,00000,Pin Oak township
061,17,119,66872,00000,00000,St. Jacob township
061,17,119,67275,00000,00000,Saline township
061,17,119,77486,00000,00000,Venice township
061,17,119,83284,00000,00000,Wood River township
061,17,121,00932,00000,00000,Alma township
061,17,121,11436,00000,00000,Carrigan township
061,17,121,12177,00000,00000,Centralia township
061,17,121,27195,00000,00000,Foster township
061,17,121,32187,00000,00000,Haines township
061,17,121,37946,00000,00000,Iuka township
061,17,121,40130,00000,00000,Kinmundy township
061,17,121,47826,00000,00000,Meacham township
061,17,121,55223,00000,00000,Odin township
061,17,121,56055,00000,00000,Omega township
061,17,121,58070,00000,00000,Patoka township
061,17,121,62445,00000,00000,Raccoon township
061,17,121,65455,00000,00000,Romine township
061,17,121,67249,00000,00000,Salem township
061,17,121,67457,00000,00000,Sandoval township
061,17,121,72598,00000,00000,Stevenson township
061,17,121,75744,00000,00000,Tonti township
061,17,123,04949,00000,00000,Bell Plain township
061,17,123,05235,00000,00000,Bennington township
061,17,123,24569,00000,00000,Evans township
061,17,123,34176,00000,00000,Henry township
061,17,123,36152,00000,00000,Hopewell township
061,17,123,40572,00000,00000,Lacon township
061,17,123,42093,00000,00000,La Prairie township
061,17,123,63589,00000,00000,Richland township
061,17,123,64668,00000,00000,Roberts township
061,17,123,67691,00000,00000,Saratoga township
061,17,123,72585,00000,00000,Steuben township
061,17,123,81230,00000,00000,Whitefield township
061,17,125,00844,00000,00000,Allens Grove township
061,17,125,04169,00000,00000,Bath township
061,17,125,17250,00000,00000,Crane Creek township
061,17,125,26766,00000,00000,Forest City township
061,17,125,33526,00000,00000,Havana township
061,17,125,39870,00000,00000,Kilbourne township
061,17,125,45265,00000,00000,Lynchburg township
061,17,125,46396,00000,00000,Manito township
061,17,125,47482,00000,00000,Mason City township
061,17,125,58629,00000,00000,Pennsylvania township
061,17,125,62419,00000,00000,Quiver township
061,17,125,67353,00000,00000,Salt Creek township
061,17,125,69329,00000,00000,Sherman township
061,17,131,00126,00000,00000,Abington township
061,17,131,20968,00000,00000,Duncan township
061,17,131,23152,00000,00000,Eliza township
061,17,131,31342,00000,00000,Greene township
061,17,131,39311,00000,00000,Keithsburg township
061,17,131,48398,00000,00000,Mercer township
061,17,131,49256,00000,00000,Millersburg township
061,17,131,52233,00000,00000,New Boston township
061,17,131,53806,00000,00000,North Henderson township
061,17,131,55405,00000,00000,Ohio Grove township
061,17,131,59182,00000,00000,Perryton township
061,17,131,61795,00000,00000,Preemption township
061,17,131,63628,00000,00000,Richland Grove township
061,17,131,64551,00000,00000,Rivoli township
061,17,131,73339,00000,00000,Suez township
061,17,135,02960,00000,00000,Audubon township
061,17,135,07107,00000,00000,Bois D'Arc township
061,17,135,10175,00000,00000,Butler Grove township
061,17,135,21761,00000,00000,East Fork township
061,17,135,26090,00000,00000,Fillmore township
061,17,135,31836,00000,00000,Grisham township
061,17,135,33370,00000,00000,Harvel township
061,17,135,35060,00000,00000,Hillsboro township
061,17,135,37751,00000,00000,Irving township
061,17,135,53182,00000,00000,Nokomis township
061,17,135,53949,00000,00000,North Litchfield township
061,17,135,60183,00000,00000,Pitman township
061,17,135,62978,00000,00000,Raymond township
061,17,135,66092,00000,00000,Rountree township
061,17,135,70772,00000,00000,South Fillmore township
061,17,135,70928,00000,00000,South Litchfield township
061,17,135,78669,00000,00000,Walshville township
061,17,135,82738,00000,00000,Witt township
061,17,135,84129,00000,00000,Zanesville township
061,17,139,20344,00000,00000,Dora township
061,17,139,22099,00000,00000,East Nelson township
061,17,139,38609,00000,00000,Jonathan Creek township
061,17,139,45057,00000,00000,Lovington township
061,17,139,45083,00000,00000,Lowe township
061,17,139,47124,00000,00000,Marrowbone township
061,17,139,73508,00000,00000,Sullivan township
061,17,139,81451,00000,00000,Whitley township
061,17,141,08784,00000,00000,Brookville township
061,17,141,09421,00000,00000,Buffalo township
061,17,141,10253,00000,00000,Byron township
061,17,141,19382,00000,00000,Dement township
061,17,141,21501,00000,00000,Eagle Point township
061,17,141,26298,00000,00000,Flagg township
061,17,141,27078,00000,00000,Forreston township
061,17,141,30718,00000,00000,Grand Detour township
061,17,141,40650,00000,00000,Lafayette township
061,17,141,42470,00000,00000,Leaf River township
061,17,141,43549,00000,00000,Lincoln township
061,17,141,45382,00000,00000,Lynnville township
061,17,141,46903,00000,00000,Marion township
061,17,141,47358,00000,00000,Maryland township
061,17,141,50049,00000,00000,Monroe township
061,17,141,51011,00000,00000,Mount Morris township
061,17,141,56504,00000,00000,Oregon-Nashua township
061,17,141,59897,00000,00000,Pine Creek township
061,17,141,59975,00000,00000,Pine Rock township
061,17,141,65182,00000,00000,Rockvale township
061,17,141,68302,00000,00000,Scott township
061,17,141,74535,00000,00000,Taylor township
061,17,141,81399,00000,00000,White Rock township
061,17,141,83492,00000,00000,Woosung township
061,17,143,00477,00000,00000,Akron township
061,17,143,08316,00000,00000,Brimfield township
061,17,143,14130,00000,00000,Chillicothe township
061,17,143,23711,00000,00000,Elmwood township
061,17,143,32304,00000,00000,Hallock township
061,17,143,35645,00000,00000,Hollis township
061,17,143,38765,00000,00000,Jubilee township
061,17,143,39818,00000,00000,Kickapoo township
061,17,143,43523,00000,00000,Limestone township
061,17,143,44342,00000,00000,Logan township
061,17,143,48099,00000,00000,Medina township
061,17,143,49113,00000,00000,Millbrook township
061,17,143,59013,00000,00000,Peoria City township
061,17,143,61938,00000,00000,Princeville township
061,17,143,62510,00000,00000,Radnor township
061,17,143,63771,00000,00000,Richwoods township
061,17,143,65715,00000,00000,Rosefield township
061,17,143,75289,00000,00000,Timber township
061,17,143,76121,00000,00000,Trivoli township
061,17,143,80749,00000,00000,West Peoria township
061,17,147,05157,00000,00000,Bement township
061,17,147,06808,00000,00000,Blue Ridge township
061,17,147,12275,00000,00000,Cerro Gordo township
061,17,147,30523,00000,00000,Goose Creek township
061,17,147,50257,00000,00000,Monticello township
061,17,147,67587,00000,00000,Sangamon township
061,17,147,76888,00000,00000,Unity township
061,17,147,81906,00000,00000,Willow Branch township
061,17,149,02791,00000,00000,Atlas township
061,17,149,03974,00000,00000,Barry township
061,17,149,12359,00000,00000,Chambersburg township
061,17,149,14390,00000,00000,Cincinnati township
061,17,149,19577,00000,00000,Derry township
061,17,149,19694,00000,00000,Detroit township
061,17,149,24972,00000,00000,Fairmount township
061,17,149,26415,00000,00000,Flint township
061,17,149,31784,00000,00000,Griggsville township
061,17,149,32070,00000,00000,Hadley township
061,17,149,32863,00000,00000,Hardin township
061,17,149,39935,00000,00000,Kinderhook township
061,17,149,43003,00000,00000,Levee township
061,17,149,47241,00000,00000,Martinsburg township
061,17,149,50192,00000,00000,Montezuma township
061,17,149,52259,00000,00000,Newburg township
061,17,149,52818,00000,00000,New Salem township
061,17,149,58356,00000,00000,Pearl township
061,17,149,59169,00000,00000,Perry township
061,17,149,60235,00000,00000,Pittsfield township
061,17,149,60547,00000,00000,Pleasant Hill township
061,17,149,60651,00000,00000,Pleasant Vale township
061,17,149,65936,00000,00000,Ross township
061,17,149,71617,00000,00000,Spring Creek township
061,17,155,31030,00000,00000,Granville township
061,17,155,34124,00000,00000,Hennepin township
061,17,155,46123,00000,00000,Magnolia township
061,17,155,68627,00000,00000,Senachwine township
061,17,159,07289,00000,00000,Bonpas township
061,17,159,14546,00000,00000,Claremont township
061,17,159,18862,00000,00000,Decker township
061,17,159,19486,00000,00000,Denver township
061,17,159,29028,00000,00000,German township
061,17,159,46006,00000,00000,Madison township
061,17,159,53156,00000,00000,Noble township
061,17,159,55925,00000,00000,Olney township
061,17,159,61847,00000,00000,Preston township
061,17,161,01439,00000,00000,Andalusia township
061,17,161,06301,00000,00000,Blackhawk township
061,17,161,07549,00000,00000,Bowling township
061,17,161,09512,00000,00000,Buffalo Prairie township
061,17,161,10955,00000,00000,Canoe Creek township
061,17,161,15248,00000,00000,Coal Valley township
061,17,161,15326,00000,00000,Coe township
061,17,161,16379,00000,00000,Cordova township
061,17,161,20825,00000,00000,Drury township
061,17,161,22632,00000,00000,Edgington township
061,17,161,32577,00000,00000,Hampton township
061,17,161,49880,00000,00000,Moline township
061,17,161,61236,00000,00000,Port Byron township
061,17,161,65091,00000,00000,Rock Island township
061,17,161,66300,00000,00000,Rural township
061,17,161,70993,00000,00000,South Moline township
061,17,161,71201,00000,00000,South Rock Island township
061,17,161,84246,00000,00000,Zuma township
061,17,163,04858,00000,00000,Belleville township
061,17,163,10968,00000,00000,Canteen township
061,17,163,11657,00000,00000,Caseyville township
061,17,163,12210,00000,00000,Centreville township
061,17,163,22268,00000,00000,East St. Louis township
061,17,163,24205,00000,00000,Engelmann township
061,17,163,25726,00000,00000,Fayetteville township
061,17,163,27819,00000,00000,Freeburg township
061,17,163,42509,00000,00000,Lebanon township
061,17,163,42873,00000,00000,Lenzburg township
061,17,163,46968,00000,00000,Marissa township
061,17,163,47436,00000,00000,Mascoutah township
061,17,163,49399,00000,00000,Millstadt township
061,17,163,52129,00000,00000,New Athens township
061,17,163,55262,00000,00000,O'Fallon township
061,17,163,61600,00000,00000,Prairie Du Long township
061,17,163,66729,00000,00000,St. Clair township
061,17,163,69550,00000,00000,Shiloh Valley township
061,17,163,70265,00000,00000,Smithton township
061,17,163,72741,00000,00000,Stites township
061,17,163,72988,00000,00000,Stookey township
061,17,163,73456,00000,00000,Sugar Loaf township
061,17,165,09122,00000,00000,Brushy township
061,17,165,11404,00000,00000,Carrier Mills township
061,17,165,16535,00000,00000,Cottage township
061,17,165,21709,00000,00000,East Eldorado township
061,17,165,28274,00000,00000,Galatia township
061,17,165,33149,00000,00000,Harrisburg township
061,17,165,37205,00000,00000,Independence township
061,17,165,44485,00000,00000,Long Branch township
061,17,165,50803,00000,00000,Mountain township
061,17,165,62601,00000,00000,Raleigh township
061,17,165,63030,00000,00000,Rector township
061,17,165,72897,00000,00000,Stonefort township
061,17,165,74509,00000,00000,Tate township
061,17,167,02928,00000,00000,Auburn township
061,17,167,03506,00000,00000,Ball township
061,17,167,09486,00000,00000,Buffalo Hart township
061,17,167,11046,00000,00000,Capital township
061,17,167,11579,00000,00000,Cartwright township
061,17,167,12697,00000,00000,Chatham township
061,17,167,14858,00000,00000,Clear Lake township
061,17,167,16223,00000,00000,Cooper township
061,17,167,16574,00000,00000,Cotton Hill township
061,17,167,18160,00000,00000,Curran township
061,17,167,20058,00000,00000,Divernon township
061,17,167,25323,00000,00000,Fancy Creek township
061,17,167,28651,00000,00000,Gardner township
061,17,167,37140,00000,00000,Illiopolis township
061,17,167,37881,00000,00000,Island Grove township
061,17,167,41976,00000,00000,Lanesville township
061,17,167,44186,00000,00000,Loami township
061,17,167,47618,00000,00000,Maxwell township
061,17,167,48034,00000,00000,Mechanicsburg township
061,17,167,52181,00000,00000,New Berlin township
061,17,167,58187,00000,00000,Pawnee township
061,17,167,64772,00000,00000,Rochester township
061,17,167,72013,00000,00000,Springfield township
061,17,167,74340,00000,00000,Talkington township
061,17,167,81776,00000,00000,Williams township
061,17,167,83310,00000,00000,Woodside township
061,17,169,03350,00000,00000,Bainbridge township
061,17,169,06132,00000,00000,Birmingham township
